filename,width,height,class,xmin,ymin,xmax,ymax
003_0047.jpg,360,360,backpack,83,14,275,344
003_0048.jpg,337,428,backpack,18,7,320,415
003_0049.jpg,220,220,backpack,40,7,182,217
003_0050.jpg,640,480,backpack,92,4,608,480
003_0051.jpg,600,450,backpack,79,169,258,423
003_0051.jpg,600,450,backpack,247,29,547,431
003_0052.jpg,233,395,backpack,10,3,231,395
003_0053.jpg,240,320,backpack,6,23,230,305
003_0054.jpg,205,277,backpack,5,6,201,274
003_0055.jpg,247,256,backpack,24,13,227,256
003_0056.jpg,389,500,backpack,50,32,345,478
003_0057.jpg,294,474,backpack,11,9,290,472
003_0058.jpg,500,500,backpack,26,11,453,469
003_0059.jpg,216,302,backpack,16,3,203,287
003_0060.jpg,240,240,computer_mouse,27,7,203,231
003_0061.jpg,353,500,backpack,8,26,329,498
003_0062.jpg,309,477,backpack,21,17,302,446
003_0063.jpg,307,300,backpack,56,10,266,299
003_0064.jpg,344,409,backpack,11,9,335,406
003_0065.jpg,280,380,backpack,16,14,263,376
003_0066.jpg,180,242,backpack,9,8,170,239
003_0067.jpg,450,638,backpack,26,16,440,628
003_0068.jpg,250,279,backpack,31,6,246,273
003_0069.jpg,314,480,backpack,14,4,309,465
003_0070.jpg,480,480,backpack,85,8,360,464
003_0071.jpg,600,690,backpack,28,35,588,690
003_0072.jpg,343,500,backpack,49,58,309,500
003_0073.jpg,192,192,backpack,13,16,187,190
003_0074.jpg,200,200,backpack,29,11,170,196
003_0075.jpg,250,300,backpack,20,17,226,283
003_0076.jpg,200,200,backpack,69,39,145,162
003_0077.jpg,173,200,backpack,6,8,172,199
003_0078.jpg,300,300,backpack,37,18,263,294
003_0079.jpg,216,312,backpack,116,47,211,223
003_0080.jpg,379,576,backpack,34,190,377,576
003_0081.jpg,270,360,backpack,1,64,270,359
003_0082.jpg,300,363,backpack,23,3,295,363
003_0083.jpg,240,240,backpack,30,11,212,238
003_0084.jpg,200,266,backpack,16,18,189,266
003_0085.jpg,240,320,backpack,10,31,238,300
003_0086.jpg,180,203,backpack,2,5,175,203
003_0087.jpg,215,270,backpack,17,16,204,270
003_0088.jpg,183,252,backpack,68,102,153,239
003_0089.jpg,266,282,backpack,24,21,266,271
003_0090.jpg,433,493,backpack,23,11,402,476
003_0091.jpg,350,350,backpack,64,8,299,350
003_0092.jpg,168,210,backpack,3,4,168,210
003_0093.jpg,400,400,backpack,51,11,345,371
003_0094.jpg,420,316,backpack,156,114,253,221
003_0095.jpg,378,436,backpack,17,4,375,435
003_0096.jpg,200,292,backpack,49,83,192,275
003_0097.jpg,212,250,backpack,17,14,203,250
003_0098.jpg,292,350,backpack,17,9,280,350
003_0099.jpg,184,203,backpack,8,6,178,203
003_0100.jpg,300,473,backpack,9,3,300,451
003_0101.jpg,412,517,backpack,4,5,412,513
003_0102.jpg,337,480,backpack,15,26,323,477
003_0103.jpg,220,220,backpack,24,8,204,220
003_0104.jpg,230,240,backpack,12,6,214,240
003_0105.jpg,270,270,backpack,29,8,240,270
003_0106.jpg,197,300,backpack,9,110,188,300
003_0106.jpg,197,300,backpack,16,4,173,145
003_0107.jpg,263,500,backpack,5,1,261,500
003_0108.jpg,640,445,backpack,112,3,593,445
003_0109.jpg,546,500,backpack,62,14,496,500
003_0110.jpg,177,228,backpack,3,5,175,223
003_0111.jpg,200,200,backpack,29,5,177,200
003_0112.jpg,200,200,backpack,8,4,188,200
003_0113.jpg,175,234,backpack,18,30,169,234
003_0114.jpg,225,168,backpack,44,17,178,161
003_0115.jpg,208,300,backpack,19,8,205,288
003_0116.jpg,300,300,backpack,33,4,281,297
003_0117.jpg,298,481,backpack,10,15,283,477
003_0118.jpg,178,216,backpack,74,24,165,192
003_0119.jpg,400,316,backpack,4,4,400,315
003_0120.jpg,163,175,backpack,12,6,155,175
003_0121.jpg,250,270,backpack,54,8,226,257
003_0122.jpg,234,360,backpack,14,10,226,359
003_0123.jpg,200,200,backpack,16,3,194,190
003_0124.jpg,360,507,backpack,5,11,360,503
003_0125.jpg,250,311,backpack,28,17,224,307
003_0126.jpg,200,267,backpack,19,31,187,236
003_0127.jpg,262,249,backpack,30,9,227,239
003_0128.jpg,261,350,backpack,13,11,260,344
003_0129.jpg,400,533,backpack,31,20,399,526
003_0130.jpg,275,461,backpack,12,3,272,461
003_0131.jpg,294,251,backpack,39,33,169,234
003_0132.jpg,465,770,backpack,29,277,340,693
003_0133.jpg,280,380,backpack,1,1,272,378
003_0134.jpg,716,606,backpack,30,26,681,606
003_0135.jpg,300,553,backpack,6,63,295,472
003_0136.jpg,350,466,backpack,41,19,350,455
003_0137.jpg,250,354,backpack,121,77,237,299
003_0138.jpg,200,200,backpack,30,10,169,190
003_0139.jpg,337,405,backpack,18,9,321,404
003_0140.jpg,216,295,backpack,20,10,209,279
003_0141.jpg,161,200,backpack,10,5,155,200
003_0142.jpg,250,350,backpack,124,118,192,230
003_0143.jpg,225,239,backpack,12,6,211,239
003_0144.jpg,175,252,backpack,7,1,175,250
003_0145.jpg,567,703,backpack,62,68,472,625
003_0146.jpg,200,300,backpack,6,1,199,299
003_0147.jpg,180,300,backpack,4,8,180,297
003_0148.jpg,220,220,backpack,28,5,195,216
003_0149.jpg,267,225,backpack,17,4,250,218
003_0150.jpg,236,300,backpack,13,4,225,287
003_0151.jpg,315,510,backpack,34,75,289,506
045_0001.jpg,250,250,keyboard,50,70,245,188
045_0002.jpg,350,226,keyboard,13,10,349,219
045_0003.jpg,400,300,keyboard,22,68,383,236
045_0004.jpg,430,320,keyboard,19,26,430,290
045_0005.jpg,271,199,keyboard,69,78,206,171
045_0006.jpg,399,266,keyboard,1,4,399,260
045_0007.jpg,250,200,keyboard,8,113,215,188
045_0008.jpg,199,263,keyboard,9,126,108,263
045_0008.jpg,199,263,keyboard,86,8,199,127
045_0009.jpg,180,345,keyboard,2,185,171,342
045_0010.jpg,570,385,keyboard,21,37,560,367
045_0011.jpg,400,238,keyboard,4,19,399,238
045_0012.jpg,600,450,keyboard,12,58,599,394
045_0013.jpg,165,302,keyboard,1,1,165,297
045_0014.jpg,554,302,keyboard,11,42,528,299
045_0015.jpg,360,360,keyboard,48,158,351,268
045_0016.jpg,500,375,keyboard,35,103,459,292
045_0017.jpg,200,200,keyboard,10,61,199,138
045_0018.jpg,399,266,keyboard,7,8,399,264
045_0019.jpg,380,300,keyboard,82,6,373,169
045_0020.jpg,600,450,keyboard,42,37,600,330
045_0021.jpg,635,435,keyboard,13,153,635,430
045_0022.jpg,342,257,keyboard,11,34,334,223
045_0023.jpg,735,435,keyboard,26,58,735,373
045_0024.jpg,180,180,keyboard,16,52,169,122
045_0025.jpg,196,197,keyboard,1,93,196,197
045_0026.jpg,180,180,keyboard,56,26,180,108
045_0027.jpg,266,200,keyboard,13,2,263,199
045_0028.jpg,180,227,keyboard,1,12,178,224
045_0029.jpg,310,262,keyboard,4,155,308,244
045_0030.jpg,345,421,keyboard,94,184,186,301
045_0031.jpg,267,223,keyboard,3,17,267,180
045_0032.jpg,198,198,keyboard,9,79,158,178
045_0033.jpg,700,389,keyboard,29,43,661,346
045_0034.jpg,320,240,keyboard,1,29,291,193
045_0035.jpg,220,220,keyboard,12,77,207,171
045_0036.jpg,640,480,keyboard,172,158,372,413
045_0037.jpg,330,269,keyboard,21,48,310,183
045_0038.jpg,451,452,keyboard,58,201,370,319
045_0039.jpg,224,252,keyboard,1,58,224,159
045_0040.jpg,400,266,keyboard,27,24,324,208
045_0041.jpg,278,200,keyboard,35,3,271,184
045_0042.jpg,710,597,keyboard,36,48,685,309
045_0043.jpg,350,350,keyboard,81,273,313,350
045_0044.jpg,400,236,keyboard,90,186,273,236
045_0045.jpg,500,330,keyboard,15,24,480,330
045_0046.jpg,350,273,keyboard,8,63,348,223
045_0047.jpg,225,214,keyboard,14,97,173,207
045_0048.jpg,350,253,keyboard,10,60,345,230
045_0049.jpg,360,360,keyboard,13,147,336,279
045_0050.jpg,580,393,keyboard,67,195,403,366
045_0051.jpg,500,267,keyboard,12,5,499,267
045_0052.jpg,200,200,keyboard,3,76,199,196
045_0053.jpg,332,479,keyboard,6,153,278,446
045_0054.jpg,216,196,keyboard,32,100,156,158
045_0055.jpg,300,300,keyboard,3,84,227,188
045_0056.jpg,640,505,keyboard,24,302,406,494
045_0057.jpg,276,193,keyboard,1,1,276,191
045_0058.jpg,640,340,keyboard,38,34,640,246
045_0059.jpg,320,240,keyboard,20,100,309,240
045_0060.jpg,640,480,keyboard,6,121,640,389
045_0061.jpg,485,318,keyboard,84,55,443,234
045_0062.jpg,197,208,keyboard,8,18,177,188
045_0063.jpg,600,362,keyboard,71,20,585,355
045_0064.jpg,300,200,keyboard,54,10,298,111
045_0065.jpg,640,480,keyboard,244,1,635,433
045_0066.jpg,260,209,keyboard,6,5,256,132
045_0067.jpg,214,169,keyboard,95,108,140,169
045_0067.jpg,214,169,keyboard,92,60,124,87
045_0068.jpg,600,442,keyboard,28,3,504,200
045_0069.jpg,300,198,keyboard,42,7,267,162
045_0070.jpg,184,175,keyboard,13,97,179,173
045_0071.jpg,175,164,keyboard,27,45,167,123
045_0072.jpg,500,362,keyboard,17,9,495,260
045_0073.jpg,350,200,keyboard,14,1,338,167
045_0074.jpg,329,264,keyboard,3,153,306,236
045_0075.jpg,721,465,keyboard,36,285,721,465
045_0076.jpg,183,260,keyboard,13,101,166,260
045_0076.jpg,183,260,keyboard,19,6,183,93
045_0077.jpg,200,160,keyboard,14,27,189,131
045_0078.jpg,200,200,keyboard,11,58,200,146
045_0079.jpg,400,402,keyboard,90,305,390,387
045_0080.jpg,400,286,keyboard,9,166,389,286
045_0081.jpg,600,366,keyboard,20,8,561,338
045_0082.jpg,300,242,keyboard,3,25,293,190
045_0083.jpg,300,196,keyboard,9,15,300,181
045_0084.jpg,450,300,keyboard,20,39,446,283
045_0085.jpg,320,240,keyboard,11,36,320,219
046_0001.jpg,232,282,pc_monitor,6,7,227,278
046_0002.jpg,250,373,pc_monitor,11,8,247,373
046_0003.jpg,200,200,pc_monitor,12,14,183,197
046_0004.jpg,200,200,pc_monitor,1,22,200,184
046_0005.jpg,223,250,pc_monitor,20,11,222,244
046_0006.jpg,240,180,pc_monitor,32,2,205,177
046_0007.jpg,310,297,pc_monitor,13,12,269,297
046_0008.jpg,275,290,pc_monitor,9,4,271,289
046_0009.jpg,600,600,pc_monitor,12,55,600,535
046_0010.jpg,640,480,pc_monitor,52,64,529,390
046_0011.jpg,600,301,pc_monitor,12,16,590,273
046_0012.jpg,300,312,pc_monitor,10,7,289,302
046_0013.jpg,339,322,pc_monitor,94,40,330,276
046_0014.jpg,333,515,pc_monitor,21,258,175,486
046_0015.jpg,315,240,pc_monitor,71,5,263,238
046_0016.jpg,750,762,pc_monitor,53,79,746,652
046_0017.jpg,462,570,pc_monitor,60,34,156,128
046_0017.jpg,462,570,pc_monitor,9,151,117,257
046_0017.jpg,462,570,pc_monitor,262,155,360,255
046_0017.jpg,462,570,pc_monitor,197,32,332,130
046_0017.jpg,462,570,pc_monitor,199,314,321,404
046_0017.jpg,462,570,pc_monitor,23,436,142,540
046_0017.jpg,462,570,pc_monitor,226,457,328,555
046_0018.jpg,400,300,pc_monitor,58,7,335,300
046_0019.jpg,230,298,pc_monitor,25,1,230,288
046_0020.jpg,550,388,pc_monitor,5,7,550,325
046_0021.jpg,456,396,pc_monitor,69,23,427,343
046_0022.jpg,350,379,pc_monitor,8,20,338,321
046_0023.jpg,324,400,pc_monitor,8,4,324,362
046_0024.jpg,270,202,pc_monitor,105,11,206,129
046_0025.jpg,260,260,pc_monitor,21,5,213,205
046_0026.jpg,275,275,pc_monitor,51,14,236,207
046_0027.jpg,240,180,pc_monitor,34,11,212,153
046_0028.jpg,209,208,pc_monitor,1,4,203,208
046_0029.jpg,576,432,pc_monitor,222,17,460,256
046_0030.jpg,271,249,pc_monitor,61,18,264,190
046_0031.jpg,267,206,pc_monitor,32,3,267,180
046_0032.jpg,214,163,pc_monitor,87,8,214,128
046_0033.jpg,300,300,pc_monitor,54,56,247,242
046_0034.jpg,640,538,pc_monitor,175,59,372,219
046_0035.jpg,500,481,pc_monitor,26,76,500,468
046_0036.jpg,220,233,pc_monitor,3,4,219,227
046_0037.jpg,200,256,pc_monitor,3,4,194,256
046_0038.jpg,560,420,pc_monitor,44,1,491,401
046_0039.jpg,250,231,pc_monitor,1,1,247,231
046_0040.jpg,175,182,pc_monitor,30,4,159,125
046_0041.jpg,350,279,pc_monitor,97,7,280,170
046_0042.jpg,190,179,pc_monitor,3,2,189,179
046_0043.jpg,300,207,pc_monitor,37,26,270,205
046_0044.jpg,180,176,pc_monitor,4,4,175,169
046_0045.jpg,360,360,pc_monitor,188,225,329,360
046_0045.jpg,360,360,pc_monitor,48,119,197,222
046_0045.jpg,360,360,pc_monitor,21,12,145,104
046_0046.jpg,336,205,pc_monitor,76,16,325,205
046_0047.jpg,200,200,pc_monitor,8,1,197,200
046_0048.jpg,154,158,pc_monitor,12,7,154,157
046_0049.jpg,225,197,pc_monitor,27,11,202,186
046_0050.jpg,244,254,pc_monitor,1,6,244,253
046_0051.jpg,200,200,pc_monitor,8,4,197,200
046_0052.jpg,250,274,pc_monitor,8,1,248,274
046_0053.jpg,640,480,pc_monitor,15,10,628,480
046_0054.jpg,220,245,pc_monitor,3,1,219,245
046_0055.jpg,400,236,pc_monitor,55,7,299,234
046_0056.jpg,200,200,pc_monitor,22,18,175,198
046_0057.jpg,500,500,pc_monitor,104,38,500,378
046_0058.jpg,245,253,pc_monitor,52,42,204,165
046_0059.jpg,400,267,pc_monitor,218,14,363,221
046_0060.jpg,202,202,pc_monitor,1,2,202,170
046_0061.jpg,175,192,pc_monitor,1,1,171,191
046_0062.jpg,400,300,pc_monitor,61,14,309,252
046_0063.jpg,410,451,pc_monitor,9,8,409,443
046_0064.jpg,200,211,pc_monitor,3,6,199,211
046_0065.jpg,235,239,pc_monitor,6,11,234,231
046_0066.jpg,170,170,pc_monitor,6,7,164,163
046_0067.jpg,180,180,pc_monitor,17,6,167,180
046_0068.jpg,200,200,pc_monitor,11,10,193,192
046_0069.jpg,200,182,pc_monitor,4,1,200,180
046_0070.jpg,300,204,pc_monitor,9,37,138,156
046_0071.jpg,241,166,pc_monitor,27,6,219,165
046_0072.jpg,432,520,pc_monitor,3,53,432,517
046_0073.jpg,340,340,pc_monitor,69,5,301,278
046_0074.jpg,400,266,pc_monitor,238,126,379,266
046_0075.jpg,175,175,pc_monitor,8,5,171,174
046_0076.jpg,330,313,pc_monitor,14,20,104,154
046_0076.jpg,330,313,pc_monitor,120,55,219,154
046_0076.jpg,330,313,pc_monitor,230,54,314,141
046_0076.jpg,330,313,pc_monitor,11,205,99,291
046_0076.jpg,330,313,pc_monitor,120,210,207,310
046_0076.jpg,330,313,pc_monitor,224,202,310,313
046_0077.jpg,333,311,pc_monitor,21,22,328,300
046_0078.jpg,209,238,pc_monitor,15,26,197,235
046_0079.jpg,200,165,pc_monitor,9,5,191,164
046_0080.jpg,200,200,pc_monitor,13,11,187,189
046_0081.jpg,300,333,pc_monitor,32,91,294,322
046_0082.jpg,300,270,pc_monitor,16,31,298,254
046_0083.jpg,480,500,pc_monitor,9,12,480,492
046_0084.jpg,300,200,pc_monitor,50,1,250,196
046_0085.jpg,200,180,pc_monitor,7,8,192,172
046_0086.jpg,220,175,pc_monitor,37,4,208,153
046_0087.jpg,739,741,pc_monitor,11,8,727,741
046_0088.jpg,233,415,pc_monitor,4,1,224,415
046_0089.jpg,379,400,pc_monitor,2,4,379,397
046_0090.jpg,225,225,pc_monitor,65,6,185,117
046_0091.jpg,547,670,pc_monitor,37,121,411,601
046_0092.jpg,200,185,pc_monitor,5,8,188,164
046_0093.jpg,330,324,pc_monitor,11,9,330,311
046_0094.jpg,304,205,pc_monitor,39,4,224,166
046_0095.jpg,250,304,pc_monitor,20,18,236,287
046_0096.jpg,294,309,pc_monitor,16,10,287,265
046_0097.jpg,198,198,pc_monitor,8,6,192,194
046_0098.jpg,200,202,pc_monitor,35,17,164,189
046_0099.jpg,185,360,pc_monitor,39,6,157,113
046_0100.jpg,240,252,pc_monitor,15,5,228,201
046_0101.jpg,345,287,pc_monitor,3,1,343,285
046_0102.jpg,255,255,pc_monitor,14,19,255,253
046_0103.jpg,194,300,pc_monitor,37,10,163,300
046_0104.jpg,277,197,pc_monitor,61,10,225,143
046_0105.jpg,180,244,pc_monitor,12,11,180,237
046_0106.jpg,503,490,pc_monitor,12,4,503,446
046_0107.jpg,600,600,pc_monitor,4,14,594,600
046_0108.jpg,300,308,pc_monitor,6,8,289,308
046_0109.jpg,300,253,pc_monitor,16,14,284,250
046_0110.jpg,173,154,pc_monitor,4,1,173,150
046_0111.jpg,215,215,pc_monitor,20,8,200,205
046_0112.jpg,632,474,pc_monitor,142,95,322,273
046_0113.jpg,200,200,pc_monitor,13,14,186,188
046_0114.jpg,640,417,pc_monitor,355,98,595,392
046_0115.jpg,250,190,pc_monitor,50,23,199,170
046_0116.jpg,178,205,pc_monitor,5,1,174,199
046_0117.jpg,270,312,pc_monitor,7,4,268,312
046_0118.jpg,200,200,pc_monitor,34,12,165,183
046_0119.jpg,197,185,pc_monitor,1,1,194,183
046_0120.jpg,348,393,pc_monitor,5,9,290,286
046_0121.jpg,350,263,pc_monitor,2,18,275,258
046_0122.jpg,500,455,pc_monitor,133,83,341,312
046_0123.jpg,400,298,pc_monitor,11,13,172,188
046_0124.jpg,372,347,pc_monitor,7,5,372,343
046_0125.jpg,272,284,pc_monitor,1,4,262,283
046_0126.jpg,255,255,pc_monitor,10,28,255,253
046_0127.jpg,183,157,pc_monitor,5,1,182,157
046_0128.jpg,600,450,pc_monitor,115,50,468,450
046_0129.jpg,245,245,pc_monitor,17,19,221,216
046_0130.jpg,170,220,pc_monitor,1,3,170,214
046_0131.jpg,200,200,pc_monitor,1,1,191,200
046_0132.jpg,320,240,pc_monitor,57,19,271,233
046_0133.jpg,200,200,pc_monitor,13,1,199,197
047_0001.jpg,200,256,computer_mouse,15,4,180,120
047_0001.jpg,200,256,computer_mouse,8,129,87,183
047_0001.jpg,200,256,computer_mouse,97,123,182,183
047_0001.jpg,200,256,computer_mouse,7,192,85,254
047_0001.jpg,200,256,computer_mouse,98,188,178,246
047_0002.jpg,281,204,computer_mouse,21,25,251,179
047_0003.jpg,554,380,computer_mouse,26,71,258,276
047_0003.jpg,554,380,computer_mouse,293,88,511,303
047_0004.jpg,200,240,computer_mouse,29,73,195,190
047_0005.jpg,201,201,computer_mouse,20,25,179,167
047_0006.jpg,250,300,computer_mouse,26,25,186,162
047_0007.jpg,280,210,computer_mouse,46,10,192,195
047_0008.jpg,300,198,computer_mouse,158,34,297,147
047_0009.jpg,281,201,computer_mouse,28,19,233,180
047_0010.jpg,160,160,computer_mouse,2,12,150,146
047_0011.jpg,341,227,computer_mouse,145,26,341,212
047_0012.jpg,640,480,computer_mouse,29,18,252,136
047_0012.jpg,640,480,computer_mouse,249,118,586,393
047_0013.jpg,184,280,computer_mouse,45,105,162,225
047_0014.jpg,250,163,computer_mouse,28,10,219,156
047_0015.jpg,160,160,computer_mouse,22,28,160,131
047_0016.jpg,216,247,computer_mouse,25,13,203,121
047_0017.jpg,230,252,computer_mouse,58,70,196,220
047_0018.jpg,200,164,computer_mouse,18,32,128,113
047_0019.jpg,288,180,computer_mouse,7,24,84,151
047_0019.jpg,288,180,computer_mouse,95,25,190,175
047_0019.jpg,288,180,computer_mouse,202,24,288,159
047_0020.jpg,261,261,computer_mouse,92,40,258,180
047_0021.jpg,194,300,computer_mouse,31,53,167,187
047_0021.jpg,194,300,computer_mouse,14,193,68,263
047_0021.jpg,194,300,computer_mouse,73,195,123,269
047_0021.jpg,194,300,computer_mouse,127,191,184,273
047_0022.jpg,160,183,computer_mouse,12,3,153,178
047_0023.jpg,250,179,computer_mouse,52,55,160,175
047_0023.jpg,250,179,computer_mouse,111,7,231,96
047_0024.jpg,340,255,computer_mouse,121,69,321,220
047_0025.jpg,220,220,computer_mouse,4,46,177,195
047_0026.jpg,240,240,computer_mouse,54,30,186,238
047_0027.jpg,270,180,computer_mouse,45,35,216,143
047_0028.jpg,203,175,computer_mouse,40,71,194,174
047_0029.jpg,200,160,computer_mouse,45,24,178,158
047_0030.jpg,250,179,computer_mouse,16,12,239,171
047_0031.jpg,300,300,computer_mouse,107,128,277,258
047_0032.jpg,300,297,computer_mouse,38,86,111,210
047_0032.jpg,300,297,computer_mouse,190,88,267,226
047_0033.jpg,205,200,computer_mouse,32,108,121,187
047_0034.jpg,300,300,computer_mouse,13,2,286,290
047_0035.jpg,169,325,computer_mouse,11,47,159,319
047_0036.jpg,320,320,computer_mouse,56,33,177,166
047_0036.jpg,320,320,computer_mouse,180,141,278,307
047_0036.jpg,320,320,computer_mouse,66,256,174,320
047_0037.jpg,251,325,computer_mouse,28,59,236,322
047_0038.jpg,225,300,computer_mouse,39,87,185,250
047_0039.jpg,300,300,computer_mouse,133,85,226,168
047_0040.jpg,353,367,computer_mouse,144,128,326,360
047_0041.jpg,300,397,computer_mouse,1,9,294,396
047_0042.jpg,338,450,computer_mouse,65,110,257,376
047_0043.jpg,270,273,computer_mouse,107,7,197,128
047_0044.jpg,200,200,computer_mouse,9,41,191,188
047_0045.jpg,252,363,computer_mouse,42,85,172,314
047_0046.jpg,200,200,computer_mouse,57,46,172,140
047_0047.jpg,175,226,computer_mouse,22,89,161,186
047_0048.jpg,240,320,computer_mouse,68,107,179,270
047_0049.jpg,400,232,computer_mouse,4,84,127,227
047_0049.jpg,400,232,computer_mouse,201,77,319,232
047_0050.jpg,400,320,computer_mouse,31,51,363,274
047_0051.jpg,243,232,computer_mouse,2,23,103,130
047_0051.jpg,243,232,computer_mouse,134,18,243,114
047_0051.jpg,243,232,computer_mouse,100,115,191,222
047_0052.jpg,160,160,computer_mouse,4,3,152,118
047_0053.jpg,280,261,computer_mouse,25,22,222,241
047_0054.jpg,300,300,computer_mouse,62,66,283,286
047_0055.jpg,275,192,computer_mouse,55,18,262,179
047_0056.jpg,200,257,computer_mouse,3,31,194,231
047_0057.jpg,169,178,computer_mouse,9,2,164,160
047_0058.jpg,200,200,computer_mouse,27,62,139,152
047_0059.jpg,360,360,computer_mouse,7,52,333,331
047_0060.jpg,240,303,computer_mouse,36,104,169,274
047_0061.jpg,600,600,computer_mouse,36,125,582,501
047_0062.jpg,220,220,computer_mouse,30,163,110,213
047_0063.jpg,500,336,computer_mouse,173,140,481,324
047_0064.jpg,277,208,computer_mouse,45,79,122,162
047_0065.jpg,400,234,computer_mouse,26,49,151,163
047_0065.jpg,400,234,computer_mouse,122,1,195,60
047_0065.jpg,400,234,computer_mouse,203,8,301,58
047_0065.jpg,400,234,computer_mouse,313,10,393,63
047_0066.jpg,349,281,computer_mouse,74,33,228,168
047_0067.jpg,200,199,computer_mouse,9,9,190,196
047_0068.jpg,154,200,computer_mouse,47,32,153,170
047_0069.jpg,400,356,computer_mouse,170,42,393,310
047_0070.jpg,200,200,computer_mouse,86,115,199,192
047_0071.jpg,258,393,computer_mouse,1,79,236,348
047_0072.jpg,393,258,computer_mouse,30,37,213,230
047_0073.jpg,439,275,computer_mouse,125,42,310,209
047_0074.jpg,350,267,computer_mouse,8,9,344,267
047_0075.jpg,275,275,computer_mouse,3,11,275,275
047_0076.jpg,344,220,computer_mouse,12,33,302,186
047_0077.jpg,200,200,computer_mouse,13,32,89,170
047_0077.jpg,200,200,computer_mouse,101,64,193,170
047_0078.jpg,248,165,computer_mouse,135,58,221,143
047_0079.jpg,160,160,computer_mouse,7,20,149,139
047_0080.jpg,190,170,computer_mouse,30,31,174,164
047_0081.jpg,400,400,computer_mouse,6,37,390,391
047_0082.jpg,250,246,computer_mouse,29,99,205,222
047_0083.jpg,190,170,computer_mouse,23,22,155,163
047_0084.jpg,554,380,computer_mouse,58,116,268,248
047_0084.jpg,554,380,computer_mouse,286,88,554,266
047_0085.jpg,201,201,computer_mouse,18,30,181,163
047_0086.jpg,280,210,computer_mouse,90,20,236,202
047_0087.jpg,221,179,computer_mouse,90,3,221,115
047_0088.jpg,457,398,computer_mouse,61,91,359,301
047_0089.jpg,350,262,computer_mouse,30,28,350,253
047_0090.jpg,345,354,computer_mouse,108,25,343,237
047_0091.jpg,250,250,computer_mouse,41,93,244,211
047_0092.jpg,200,200,computer_mouse,21,52,184,155
047_0093.jpg,197,270,computer_mouse,11,8,146,121
047_0093.jpg,197,270,computer_mouse,67,133,192,260
047_0094.jpg,261,261,computer_mouse,58,54,250,213
127_0001.jpg,350,236,laptop,52,2,333,236
127_0002.jpg,600,432,laptop,125,22,490,409
127_0003.jpg,220,168,laptop,1,2,219,168
127_0004.jpg,600,479,laptop,144,135,385,380
127_0005.jpg,192,157,laptop,7,3,189,154
127_0006.jpg,303,231,laptop,5,10,303,230
127_0007.jpg,203,152,laptop,28,44,168,147
127_0008.jpg,300,225,laptop,31,1,262,221
127_0009.jpg,350,350,laptop,12,34,339,322
127_0010.jpg,200,250,laptop,21,18,200,245
127_0011.jpg,350,263,laptop,8,79,158,224
127_0012.jpg,267,272,laptop,3,2,267,272
127_0013.jpg,200,171,laptop,3,3,198,171
127_0014.jpg,300,180,laptop,17,1,207,180
127_0015.jpg,192,135,laptop,16,2,165,130
127_0016.jpg,600,450,laptop,107,34,561,429
127_0017.jpg,200,178,laptop,1,2,200,169
